"","looker_id","Gender","ID","set","measure","value"
"962","F01","f","01","right","iris_centroid_left_y_mm",43.43
"963","F02","f","02","left","iris_centroid_left_y_mm",57.209
"964","F02","f","02","right","iris_centroid_left_y_mm",57.209
"965","F03","f","03","left","iris_centroid_left_y_mm",60.018
"966","F03","f","03","right","iris_centroid_left_y_mm",60.018
"967","F04","f","04","left","iris_centroid_left_y_mm",57.482
"968","F04","f","04","right","iris_centroid_left_y_mm",57.482
"969","F05","f","05","left","iris_centroid_left_y_mm",56.091
"970","F05","f","05","right","iris_centroid_left_y_mm",56.091
"971","F07","f","07","left","iris_centroid_left_y_mm",56.441
"972","F07","f","07","right","iris_centroid_left_y_mm",56.441
"973","F08","f","08","left","iris_centroid_left_y_mm",54.867
"974","F08","f","08","right","iris_centroid_left_y_mm",54.867
"975","F09","f","09","left","iris_centroid_left_y_mm",57.039
"976","F09","f","09","right","iris_centroid_left_y_mm",57.039
"977","F10","f","10","left","iris_centroid_left_y_mm",60.814
"978","F10","f","10","right","iris_centroid_left_y_mm",60.814
"979","F11","f","11","left","iris_centroid_left_y_mm",63.448
"980","F11","f","11","right","iris_centroid_left_y_mm",63.448
"981","F12","f","12","left","iris_centroid_left_y_mm",62.327
"982","F12","f","12","right","iris_centroid_left_y_mm",62.327
"983","F13","f","13","left","iris_centroid_left_y_mm",66.025
"984","F13","f","13","right","iris_centroid_left_y_mm",66.025
"985","F14","f","14","left","iris_centroid_left_y_mm",61.952
"986","F14","f","14","right","iris_centroid_left_y_mm",61.952
"987","F15","f","15","left","iris_centroid_left_y_mm",56.938
"988","F15","f","15","right","iris_centroid_left_y_mm",56.938
"989","F16","f","16","left","iris_centroid_left_y_mm",62.611
"990","F16","f","16","right","iris_centroid_left_y_mm",62.611
"991","F17","f","17","left","iris_centroid_left_y_mm",58.451
"992","F17","f","17","right","iris_centroid_left_y_mm",58.451
"993","F18","f","18","left","iris_centroid_left_y_mm",56.266
"994","F18","f","18","right","iris_centroid_left_y_mm",56.266
"995","F19","f","19","left","iris_centroid_left_y_mm",52.562
"996","F19","f","19","right","iris_centroid_left_y_mm",52.562
"997","F20","f","20","left","iris_centroid_left_y_mm",54.163
"998","F20","f","20","right","iris_centroid_left_y_mm",54.163
"999","F21","f","21","left","iris_centroid_left_y_mm",63.327
"1000","F21","f","21","right","iris_centroid_left_y_mm",63.327
"1001","F22","f","22","left","iris_centroid_left_y_mm",59.324
"1002","F22","f","22","right","iris_centroid_left_y_mm",59.324
"1003","F23","f","23","left","iris_centroid_left_y_mm",61.257
"1004","F23","f","23","right","iris_centroid_left_y_mm",61.257
"1005","F24","f","24","left","iris_centroid_left_y_mm",60.789
"1006","F24","f","24","right","iris_centroid_left_y_mm",60.789
"1007","F25","f","25","left","iris_centroid_left_y_mm",56.274
"1008","F25","f","25","right","iris_centroid_left_y_mm",56.274
"1009","F26","f","26","left","iris_centroid_left_y_mm",58.409
"1010","F26","f","26","right","iris_centroid_left_y_mm",58.409
"1011","F28","f","28","left","iris_centroid_left_y_mm",62.995
"1012","F28","f","28","right","iris_centroid_left_y_mm",62.995
"1013","M01","m","01","left","iris_centroid_left_y_mm",55.531
"1014","M01","m","01","right","iris_centroid_left_y_mm",55.531
"1015","M02","m","02","left","iris_centroid_left_y_mm",49.652
"1016","M02","m","02","right","iris_centroid_left_y_mm",49.652
"1017","M03","m","03","left","iris_centroid_left_y_mm",55.99
"1018","M03","m","03","right","iris_centroid_left_y_mm",55.99
"1019","M04","m","04","left","iris_centroid_left_y_mm",56.455
"1020","M04","m","04","right","iris_centroid_left_y_mm",56.455
"1021","M05","m","05","left","iris_centroid_left_y_mm",51.432
"1022","M05","m","05","right","iris_centroid_left_y_mm",51.432
"1023","M06","m","06","left","iris_centroid_left_y_mm",54.791
"1024","M06","m","06","right","iris_centroid_left_y_mm",54.791
"1025","M07","m","07","left","iris_centroid_left_y_mm",57.621
"1026","M07","m","07","right","iris_centroid_left_y_mm",57.621
"1027","M08","m","08","left","iris_centroid_left_y_mm",56.223
"1028","M08","m","08","right","iris_centroid_left_y_mm",56.223
"1029","M09","m","09","left","iris_centroid_left_y_mm",61.214
"1030","M09","m","09","right","iris_centroid_left_y_mm",61.214
"1031","M10","m","10","left","iris_centroid_left_y_mm",54.994
"1032","M10","m","10","right","iris_centroid_left_y_mm",54.994
"1033","M11","m","11","left","iris_centroid_left_y_mm",55.583
"1034","M11","m","11","right","iris_centroid_left_y_mm",55.583
"1035","M12","m","12","left","iris_centroid_left_y_mm",54.041
"1036","M12","m","12","right","iris_centroid_left_y_mm",54.041
"1037","M13","m","13","left","iris_centroid_left_y_mm",55.315
"1038","M13","m","13","right","iris_centroid_left_y_mm",55.315
"1039","M14","m","14","left","iris_centroid_left_y_mm",59.468
"1040","M14","m","14","right","iris_centroid_left_y_mm",59.468
"1041","F01","f","01","left","iris_centroid_right_y_mm",41.087
"1042","F01","f","01","right","iris_centroid_right_y_mm",41.087
"1043","F02","f","02","left","iris_centroid_right_y_mm",57.779
"1044","F02","f","02","right","iris_centroid_right_y_mm",57.779
"1045","F03","f","03","left","iris_centroid_right_y_mm",59.736
"1046","F03","f","03","right","iris_centroid_right_y_mm",59.736
"1047","F04","f","04","left","iris_centroid_right_y_mm",56.445
"1048","F04","f","04","right","iris_centroid_right_y_mm",56.445
"1049","F05","f","05","left","iris_centroid_right_y_mm",54.282
"1050","F05","f","05","right","iris_centroid_right_y_mm",54.282
"1051","F07","f","07","left","iris_centroid_right_y_mm",53.6
"1052","F07","f","07","right","iris_centroid_right_y_mm",53.6
"1053","F08","f","08","left","iris_centroid_right_y_mm",53.769
"1054","F08","f","08","right","iris_centroid_right_y_mm",53.769
"1055","F09","f","09","left","iris_centroid_right_y_mm",57.297
"1056","F09","f","09","right","iris_centroid_right_y_mm",57.297
"1057","F10","f","10","left","iris_centroid_right_y_mm",58.515
"1058","F10","f","10","right","iris_centroid_right_y_mm",58.515
"1059","F11","f","11","left","iris_centroid_right_y_mm",63.182
"1060","F11","f","11","right","iris_centroid_right_y_mm",63.182
"1061","F12","f","12","left","iris_centroid_right_y_mm",60.67
"1062","F12","f","12","right","iris_centroid_right_y_mm",60.67
"1063","F13","f","13","left","iris_centroid_right_y_mm",63.978
"1064","F13","f","13","right","iris_centroid_right_y_mm",63.978
"1065","F14","f","14","left","iris_centroid_right_y_mm",58.798
"1066","F14","f","14","right","iris_centroid_right_y_mm",58.798
"1067","F15","f","15","left","iris_centroid_right_y_mm",56.363
"1068","F15","f","15","right","iris_centroid_right_y_mm",56.363
"1069","F16","f","16","left","iris_centroid_right_y_mm",59.864
"1070","F16","f","16","right","iris_centroid_right_y_mm",59.864
"1071","F17","f","17","left","iris_centroid_right_y_mm",57.276
"1072","F17","f","17","right","iris_centroid_right_y_mm",57.276
"1073","F18","f","18","left","iris_centroid_right_y_mm",57.68
"1074","F18","f","18","right","iris_centroid_right_y_mm",57.68
"1075","F19","f","19","left","iris_centroid_right_y_mm",54.157
"1076","F19","f","19","right","iris_centroid_right_y_mm",54.157
"1077","F20","f","20","left","iris_centroid_right_y_mm",53.962
"1078","F20","f","20","right","iris_centroid_right_y_mm",53.962
"1079","F21","f","21","left","iris_centroid_right_y_mm",64.131
"1080","F21","f","21","right","iris_centroid_right_y_mm",64.131
"1081","F22","f","22","left","iris_centroid_right_y_mm",58.571
"1082","F22","f","22","right","iris_centroid_right_y_mm",58.571
"1083","F23","f","23","left","iris_centroid_right_y_mm",61.637
"1084","F23","f","23","right","iris_centroid_right_y_mm",61.637
"1085","F24","f","24","left","iris_centroid_right_y_mm",60.038
"1086","F24","f","24","right","iris_centroid_right_y_mm",60.038
"1087","F25","f","25","left","iris_centroid_right_y_mm",55.142
"1088","F25","f","25","right","iris_centroid_right_y_mm",55.142
"1089","F26","f","26","left","iris_centroid_right_y_mm",58.845
"1090","F26","f","26","right","iris_centroid_right_y_mm",58.845
"1091","F28","f","28","left","iris_centroid_right_y_mm",61.043
"1092","F28","f","28","right","iris_centroid_right_y_mm",61.043
"1093","M01","m","01","left","iris_centroid_right_y_mm",55.591
"1094","M01","m","01","right","iris_centroid_right_y_mm",55.591
"1095","M02","m","02","left","iris_centroid_right_y_mm",52.379
"1096","M02","m","02","right","iris_centroid_right_y_mm",52.379
"1097","M03","m","03","left","iris_centroid_right_y_mm",56.418
"1098","M03","m","03","right","iris_centroid_right_y_mm",56.418
"1099","M04","m","04","left","iris_centroid_right_y_mm",58.036
"1100","M04","m","04","right","iris_centroid_right_y_mm",58.036
"1101","M05","m","05","left","iris_centroid_right_y_mm",53.307
"1102","M05","m","05","right","iris_centroid_right_y_mm",53.307
"1103","M06","m","06","left","iris_centroid_right_y_mm",52.815
"1104","M06","m","06","right","iris_centroid_right_y_mm",52.815
"1105","M07","m","07","left","iris_centroid_right_y_mm",57.883
"1106","M07","m","07","right","iris_centroid_right_y_mm",57.883
"1107","M08","m","08","left","iris_centroid_right_y_mm",59.504
"1108","M08","m","08","right","iris_centroid_right_y_mm",59.504
"1109","M09","m","09","left","iris_centroid_right_y_mm",65.472
"1110","M09","m","09","right","iris_centroid_right_y_mm",65.472
"1111","M10","m","10","left","iris_centroid_right_y_mm",53.412
"1112","M10","m","10","right","iris_centroid_right_y_mm",53.412
"1113","M11","m","11","left","iris_centroid_right_y_mm",54.039
"1114","M11","m","11","right","iris_centroid_right_y_mm",54.039
"1115","M12","m","12","left","iris_centroid_right_y_mm",53.532
"1116","M12","m","12","right","iris_centroid_right_y_mm",53.532
"1117","M13","m","13","left","iris_centroid_right_y_mm",55.997
"1118","M13","m","13","right","iris_centroid_right_y_mm",55.997
"1119","M14","m","14","left","iris_centroid_right_y_mm",64.566
"1120","M14","m","14","right","iris_centroid_right_y_mm",64.566
"1121","F01","f","01","left","height",9.64005823638741
"1122","F01","f","01","right","height",9.43738369648825
"1123","F02","f","02","left","height",9.3320814074154
"1124","F02","f","02","right","height",8.7405688408445
"1125","F03","f","03","left","height",9.62425997662669
"1126","F03","f","03","right","height",9.77168579267432
"1127","F04","f","04","left","height",8.23256407414863
"1128","F04","f","04","right","height",8.40385341179712
"1129","F05","f","05","left","height",9.35070786818763
"1130","F05","f","05","right","height",9.64445764889643
"1131","F07","f","07","left","height",8.2154905740418
"1132","F07","f","07","right","height",9.09661434174132
"1133","F08","f","08","left","height",8.26517354527351
"1134","F08","f","08","right","height",8.82398324140702
"1135","F09","f","09","left","height",10.3279919096074
"1136","F09","f","09","right","height",10.04249182185
"1137","F10","f","10","left","height",10.4235126671312
"1138","F10","f","10","right","height",9.10487848500031
"1139","F11","f","11","left","height",7.90423538756743
"1140","F11","f","11","right","height",8.21914323583418
"1141","F12","f","12","left","height",8.80244211481515
"1142","F12","f","12","right","height",8.65567329166552
"1143","F13","f","13","left","height",9.95986805813894
"1144","F13","f","13","right","height",9.82851422274439
"1145","F14","f","14","left","height",7.06765865889074
"1146","F14","f","14","right","height",6.90771393924877
"1147","F15","f","15","left","height",9.95827398693965
"1148","F15","f","15","right","height",9.98546415646986
"1149","F16","f","16","left","height",10.2840067337292
"1150","F16","f","16","right","height",10.4047533106622
"1151","F17","f","17","left","height",8.37603135357104
"1152","F17","f","17","right","height",7.97480240008798
"1153","F18","f","18","left","height",11.2451523684049
"1154","F18","f","18","right","height",10.4357232135063
"1155","F19","f","19","left","height",10.113058489432
"1156","F19","f","19","right","height",9.94097051166443
"1157","F20","f","20","left","height",9.92261852971935
"1158","F20","f","20","right","height",10.2760949578559
"1159","F21","f","21","left","height",8.81164282267187
"1160","F21","f","21","right","height",8.50921044929632
"1161","F22","f","22","left","height",11.3780851770252
"1162","F22","f","22","right","height",11.0026965008028
"1163","F23","f","23","left","height",9.49937150611384
"1164","F23","f","23","right","height",8.9328126208532
"1165","F24","f","24","left","height",9.6294471840813
"1166","F24","f","24","right","height",9.39042778651325
"1167","F25","f","25","left","height",9.65958909068913
"1168","F25","f","25","right","height",9.99688239062586
"1169","F26","f","26","left","height",10.0099704421956
"1170","F26","f","26","right","height",10.3046643671018
"1171","F28","f","28","left","height",8.76501042700266
"1172","F28","f","28","right","height",9.15709163244999
"1173","M01","m","01","left","height",8.83013460051398
"1174","M01","m","01","right","height",7.214626111763
"1175","M02","m","02","left","height",9.57032455000169
"1176","M02","m","02","right","height",9.70474485402566
"1177","M03","m","03","left","height",9.04651536038487
"1178","M03","m","03","right","height",9.18562897968244
"1179","M04","m","04","left","height",11.2499191445436
"1180","M04","m","04","right","height",10.3376943230306
"1181","M05","m","05","left","height",9.06021679875963
"1182","M05","m","05","right","height",8.64604992966659
"1183","M06","m","06","left","height",8.25199645968175
"1184","M06","m","06","right","height",8.04384570675177
"1185","M07","m","07","left","height",6.23708799300636
"1186","M07","m","07","right","height",6.77500644835257
"1187","M08","m","08","left","height",9.0872480691704
"1188","M08","m","08","right","height",9.37738325667516
"1189","M09","m","09","left","height",9.1889224768401
"1190","M09","m","09","right","height",10.2079074586881
"1191","M10","m","10","left","height",10.7897396669971
"1192","M10","m","10","right","height",10.738074252948
"1193","M11","m","11","left","height",7.28154901568537
"1194","M11","m","11","right","height",7.7617569265116
"1195","M12","m","12","left","height",10.5681589539757
"1196","M12","m","12","right","height",10.2272903768572
"1197","M13","m","13","left","height",8.19378510531462
"1198","M13","m","13","right","height",8.88666514750073
"1199","M14","m","14","left","height",9.78893541403642
"1200","M14","m","14","right","height",10.0744314544995
"1201","F01","f","01","left","sc_height",9.59337687187164
"1202","F01","f","01","right","sc_height",9.34064220152204
"1203","F02","f","02","left","sc_height",9.28250300367143
"1204","F02","f","02","right","sc_height",8.66275527818417
"1205","F03","f","03","left","sc_height",9.59525125647145
"1206","F03","f","03","right","sc_height",9.64508087292469
"1207","F04","f","04","left","sc_height",8.23586743999742
"1208","F04","f","04","right","sc_height",8.36962419517578
"1209","F05","f","05","left","sc_height",9.29454183734433
"1210","F05","f","05","right","sc_height",9.6337245163415
"1211","F07","f","07","left","sc_height",8.18854161852659
"1212","F07","f","07","right","sc_height",8.98329190735984
"1213","F08","f","08","left","sc_height",8.2523324527148
"1214","F08","f","08","right","sc_height",8.80840059616696
"1215","F09","f","09","left","sc_height",10.2605972725651
"1216","F09","f","09","right","sc_height",9.95737738320282
"1217","F10","f","10","left","sc_height",10.4083009732169
"1218","F10","f","10","right","sc_height",9.0960652361784
"1219","F11","f","11","left","sc_height",7.87351435882356
"1220","F11","f","11","right","sc_height",8.18532097130493
"1221","F12","f","12","left","sc_height",8.78361799209509
"1222","F12","f","12","right","sc_height",8.63253752652197
"1223","F13","f","13","left","sc_height",9.8629273985423
"1224","F13","f","13","right","sc_height",9.75636813592836
"1225","F14","f","14","left","sc_height",7.05451975898107
"1226","F14","f","14","right","sc_height",6.86094514322922
"1227","F15","f","15","left","sc_height",9.94482019210013
"1228","F15","f","15","right","sc_height",9.95512700832884
"1229","F16","f","16","left","sc_height",10.2676830769768
"1230","F16","f","16","right","sc_height",10.3599048260192
"1231","F17","f","17","left","sc_height",8.31896845483472
"1232","F17","f","17","right","sc_height",7.92715602108789
"1233","F18","f","18","left","sc_height",11.2307398432929
"1234","F18","f","18","right","sc_height",10.4179081537968
"1235","F19","f","19","left","sc_height",10.0798433909125
"1236","F19","f","19","right","sc_height",9.89916112856033
"1237","F20","f","20","left","sc_height",9.8696383987149
"1238","F20","f","20","right","sc_height",10.2477052641398
"1239","F21","f","21","left","sc_height",8.76137986239306
"1240","F21","f","21","right","sc_height",8.46117939961281
"1241","F22","f","22","left","sc_height",11.3147600231637
"1242","F22","f","22","right","sc_height",10.9712538994557
"1243","F23","f","23","left","sc_height",9.4731478533112
"1244","F23","f","23","right","sc_height",8.89907436526284
"1245","F24","f","24","left","sc_height",9.5763433888899
"1246","F24","f","24","right","sc_height",9.36666880545301
"1247","F25","f","25","left","sc_height",9.57908103203021
"1248","F25","f","25","right","sc_height",9.93643658266715
"1249","F26","f","26","left","sc_height",9.98472582122628
"1250","F26","f","26","right","sc_height",10.26383077293
"1251","F28","f","28","left","sc_height",8.72461516334035
"1252","F28","f","28","right","sc_height",9.14466721453947
"1253","M01","m","01","left","sc_height",8.81046937812297
"1254","M01","m","01","right","sc_height",7.1701928201393
"1255","M02","m","02","left","sc_height",9.54797916199047
"1256","M02","m","02","right","sc_height",9.67886615993335
"1257","M03","m","03","left","sc_height",8.9985169674121
"1258","M03","m","03","right","sc_height",9.14711026694465
"1259","M04","m","04","left","sc_height",11.1930262186199
"1260","M04","m","04","right","sc_height",10.2928992370421
"1261","M05","m","05","left","sc_height",9.01306870779589
"1262","M05","m","05","right","sc_height",8.59965033535384
"1263","M06","m","06","left","sc_height",8.22275020294425
"1264","M06","m","06","right","sc_height",7.98254584780086
"1265","M07","m","07","left","sc_height",6.2292676279062
"1266","M07","m","07","right","sc_height",6.77793984331298
"1267","M08","m","08","left","sc_height",9.05190300229215
"1268","M08","m","08","right","sc_height",9.32407071657879
"1269","M09","m","09","left","sc_height",9.08264254371837
"1270","M09","m","09","right","sc_height",10.1367737844369
"1271","M10","m","10","left","sc_height",10.8016820372023
"1272","M10","m","10","right","sc_height",10.6914667648456
"1273","M11","m","11","left","sc_height",7.27124514491514
"1274","M11","m","11","right","sc_height",7.73098795035499
"1275","M12","m","12","left","sc_height",10.5669615260682
"1276","M12","m","12","right","sc_height",10.2185470491876
"1277","M13","m","13","left","sc_height",8.1554748780415
"1278","M13","m","13","right","sc_height",8.84095395087966
"1279","M14","m","14","left","sc_height",9.77140153970202
"1280","M14","m","14","right","sc_height",10.0275911883979
"1281","F01","f","01","left","ir_height",9.72071839271783
"1282","F01","f","01","right","ir_height",9.32577139271618
"1283","F02","f","02","left","ir_height",9.3431228126038
"1284","F02","f","02","right","ir_height",9.24748987931036
"1285","F03","f","03","left","ir_height",9.37750933548141
"1286","F03","f","03","right","ir_height",9.40135769814214
"1287","F04","f","04","left","ir_height",8.35496867761226
"1288","F04","f","04","right","ir_height",8.67373814008823
"1289","F05","f","05","left","ir_height",10.369776022438
"1290","F05","f","05","right","ir_height",10.3973304903936
"1291","F07","f","07","left","ir_height",8.26205439448997
"1292","F07","f","07","right","ir_height",9.29831944956046
"1293","F08","f","08","left","ir_height",8.25482481630778
"1294","F08","f","08","right","ir_height",9.03908436504294
"1295","F09","f","09","left","ir_height",9.57331853677611
"1296","F09","f","09","right","ir_height",9.60466467471021
"1297","F10","f","10","left","ir_height",9.50374668240372
"1298","F10","f","10","right","ir_height",8.96157834495896
"1299","F11","f","11","left","ir_height",7.84210215023144
"1300","F11","f","11","right","ir_height",8.20324319269515
"1301","F12","f","12","left","ir_height",8.81011671810287
"1302","F12","f","12","right","ir_height",8.87868795222287
"1303","F13","f","13","left","ir_height",9.86861658245438
"1304","F13","f","13","right","ir_height",9.73867796305567
"1305","F14","f","14","left","ir_height",7.1799691394502
"1306","F14","f","14","right","ir_height",6.88835136556881
"1307","F15","f","15","left","ir_height",10.7916477033202
"1308","F15","f","15","right","ir_height",10.874252146307
"1309","F16","f","16","left","ir_height",10.3487079737929
"1310","F16","f","16","right","ir_height",10.4360999759223
"1311","F17","f","17","left","ir_height",8.6774459336332
"1312","F17","f","17","right","ir_height",8.38720424742593
"1313","F18","f","18","left","ir_height",10.9205130400798
"1314","F18","f","18","right","ir_height",10.5499378835047
"1315","F19","f","19","left","ir_height",9.8872616990937
"1316","F19","f","19","right","ir_height",10.0576309764182
"1317","F20","f","20","left","ir_height",9.62652346668486
"1318","F20","f","20","right","ir_height",10.0972541389177
"1319","F21","f","21","left","ir_height",8.77378819399549
"1320","F21","f","21","right","ir_height",8.4523104673972
"1321","F22","f","22","left","ir_height",11.5704202044132
"1322","F22","f","22","right","ir_height",11.4427017673864
"1323","F23","f","23","left","ir_height",9.56400761019354
"1324","F23","f","23","right","ir_height",9.08219167151048
"1325","F24","f","24","left","ir_height",10.1119295533873
"1326","F24","f","24","right","ir_height",10.0397879210032
"1327","F25","f","25","left","ir_height",9.16742781653059
"1328","F25","f","25","right","ir_height",9.79008322265998
"1329","F26","f","26","left","ir_height",9.9927176219553
"1330","F26","f","26","right","ir_height",11.186524459656
"1331","F28","f","28","left","ir_height",9.24983770624558
"1332","F28","f","28","right","ir_height",9.13032011859462
"1333","M01","m","01","left","ir_height",8.95555606917793
"1334","M01","m","01","right","ir_height",7.1802674415685
"1335","M02","m","02","left","ir_height",9.61441181191082
"1336","M02","m","02","right","ir_height",9.66461861144383
"1337","M03","m","03","left","ir_height",9.16649181348121
"1338","M03","m","03","right","ir_height",9.59713950199477
"1339","M04","m","04","left","ir_height",10.2367253628079
"1340","M04","m","04","right","ir_height",10.1250072944497
"1341","M05","m","05","left","ir_height",8.96892095549315
"1342","M05","m","05","right","ir_height",8.58303839967501
"1343","M06","m","06","left","ir_height",8.32021217713371
"1344","M06","m","06","right","ir_height",8.05432221178471
"1345","M07","m","07","left","ir_height",6.23329895217014
"1346","M07","m","07","right","ir_height",6.82160717504432
"1347","M08","m","08","left","ir_height",9.62585583406741
"1348","M08","m","08","right","ir_height",10.0063939781485
"1349","M09","m","09","left","ir_height",9.39769880583646
"1350","M09","m","09","right","ir_height",9.98993101678967
"1351","M10","m","10","left","ir_height",9.87966800525976
"1352","M10","m","10","right","ir_height",10.143960145907
"1353","M11","m","11","left","ir_height",7.31578536942286
"1354","M11","m","11","right","ir_height",7.99632435416279
"1355","M12","m","12","left","ir_height",10.067295890115
"1356","M12","m","12","right","ir_height",9.56403458889028
"1357","M13","m","13","left","ir_height",8.23689420557182
"1358","M13","m","13","right","ir_height",8.96722011130575
"1359","M14","m","14","left","ir_height",10.2033641587013
"1360","M14","m","14","right","ir_height",10.1617545872767
"1361","F01","f","01","left","complete_area",167.471
"1362","F01","f","01","right","complete_area",155.99
"1363","F02","f","02","left","complete_area",164.057
"1364","F02","f","02","right","complete_area",155.069
"1365","F03","f","03","left","complete_area",160.373
"1366","F03","f","03","right","complete_area",164.421
"1367","F04","f","04","left","complete_area",141.866
"1368","F04","f","04","right","complete_area",143.423
"1369","F05","f","05","left","complete_area",155.644
"1370","F05","f","05","right","complete_area",162.238
"1371","F07","f","07","left","complete_area",134.995
"1372","F07","f","07","right","complete_area",151.439
"1373","F08","f","08","left","complete_area",143.654
"1374","F08","f","08","right","complete_area",158.247
"1375","F09","f","09","left","complete_area",202.693
"1376","F09","f","09","right","complete_area",194.879
"1377","F10","f","10","left","complete_area",184.514
"1378","F10","f","10","right","complete_area",165.447
"1379","F11","f","11","left","complete_area",117.337
"1380","F11","f","11","right","complete_area",122.81
"1381","F12","f","12","left","complete_area",151.999
"1382","F12","f","12","right","complete_area",147.722
"1383","F13","f","13","left","complete_area",183.041
"1384","F13","f","13","right","complete_area",170.955
"1385","F14","f","14","left","complete_area",123.093
"1386","F14","f","14","right","complete_area",110.475
"1387","F15","f","15","left","complete_area",169.474
"1388","F15","f","15","right","complete_area",172.688
"1389","F16","f","16","left","complete_area",180.356
"1390","F16","f","16","right","complete_area",184.359
"1391","F17","f","17","left","complete_area",147.556
"1392","F17","f","17","right","complete_area",134.886
"1393","F18","f","18","left","complete_area",221.428
"1394","F18","f","18","right","complete_area",200.751
"1395","F19","f","19","left","complete_area",163.692
"1396","F19","f","19","right","complete_area",165.425
"1397","F20","f","20","left","complete_area",183.564
"1398","F20","f","20","right","complete_area",192.213
"1399","F21","f","21","left","complete_area",137.451
"1400","F21","f","21","right","complete_area",134.357
"1401","F22","f","22","left","complete_area",209.015
"1402","F22","f","22","right","complete_area",202.507
"1403","F23","f","23","left","complete_area",172.021
"1404","F23","f","23","right","complete_area",155.059
"1405","F24","f","24","left","complete_area",170.168
"1406","F24","f","24","right","complete_area",167.602
"1407","F25","f","25","left","complete_area",175.709
"1408","F25","f","25","right","complete_area",185.208
"1409","F26","f","26","left","complete_area",167.443
"1410","F26","f","26","right","complete_area",174.515
"1411","F28","f","28","left","complete_area",152.037
"1412","F28","f","28","right","complete_area",155.264
"1413","M01","m","01","left","complete_area",156.56
"1414","M01","m","01","right","complete_area",114.48
"1415","M02","m","02","left","complete_area",176.381
"1416","M02","m","02","right","complete_area",180.53
"1417","M03","m","03","left","complete_area",162.849
"1418","M03","m","03","right","complete_area",164.442
"1419","M04","m","04","left","complete_area",211.685
"1420","M04","m","04","right","complete_area",189.204
"1421","M05","m","05","left","complete_area",177.769
"1422","M05","m","05","right","complete_area",162.761
"1423","M06","m","06","left","complete_area",149.789
"1424","M06","m","06","right","complete_area",147.149
"1425","M07","m","07","left","complete_area",92.292
"1426","M07","m","07","right","complete_area",108.422
"1427","M08","m","08","left","complete_area",154.992
"1428","M08","m","08","right","complete_area",159.519
"1429","M09","m","09","left","complete_area",163.11
"1430","M09","m","09","right","complete_area",178.627
"1431","M10","m","10","left","complete_area",223.443
"1432","M10","m","10","right","complete_area",218.737
"1433","M11","m","11","left","complete_area",124.576
"1434","M11","m","11","right","complete_area",137.593
"1435","M12","m","12","left","complete_area",214.724
"1436","M12","m","12","right","complete_area",210.741
"1437","M13","m","13","left","complete_area",147.102
"1438","M13","m","13","right","complete_area",155.949
"1439","M14","m","14","left","complete_area",186.243
"1440","M14","m","14","right","complete_area",194.813
"1441","F01","f","01","left","eye_opening_area",161.237
"1442","F01","f","01","right","eye_opening_area",151.066
"1443","F02","f","02","left","eye_opening_area",159.191
"1444","F02","f","02","right","eye_opening_area",149.062
"1445","F03","f","03","left","eye_opening_area",154.739
"1446","F03","f","03","right","eye_opening_area",153.838
"1447","F04","f","04","left","eye_opening_area",134.505
"1448","F04","f","04","right","eye_opening_area",134.734
"1449","F05","f","05","left","eye_opening_area",149.681
"1450","F05","f","05","right","eye_opening_area",157.074
"1451","F07","f","07","left","eye_opening_area",130.764
"1452","F07","f","07","right","eye_opening_area",145.95
"1453","F08","f","08","left","eye_opening_area",140.424
"1454","F08","f","08","right","eye_opening_area",152.329
"1455","F09","f","09","left","eye_opening_area",189.899
"1456","F09","f","09","right","eye_opening_area",184.115
"1457","F10","f","10","left","eye_opening_area",176.093
"1458","F10","f","10","right","eye_opening_area",160.101
"1459","F11","f","11","left","eye_opening_area",112.916
"1460","F11","f","11","right","eye_opening_area",118.635
"1461","F12","f","12","left","eye_opening_area",146.411
"1462","F12","f","12","right","eye_opening_area",142.306
"1463","F13","f","13","left","eye_opening_area",174.109
"1464","F13","f","13","right","eye_opening_area",162.115
"1465","F14","f","14","left","eye_opening_area",119.725
"1466","F14","f","14","right","eye_opening_area",105.679
"1467","F15","f","15","left","eye_opening_area",162.735
"1468","F15","f","15","right","eye_opening_area",166.778
"1469","F16","f","16","left","eye_opening_area",176.764
"1470","F16","f","16","right","eye_opening_area",179.461
"1471","F17","f","17","left","eye_opening_area",138.61
"1472","F17","f","17","right","eye_opening_area",128.942
"1473","F18","f","18","left","eye_opening_area",215.847
"1474","F18","f","18","right","eye_opening_area",196.293
"1475","F19","f","19","left","eye_opening_area",157.679
"1476","F19","f","19","right","eye_opening_area",157.498
"1477","F20","f","20","left","eye_opening_area",172.689
"1478","F20","f","20","right","eye_opening_area",183.934
"1479","F21","f","21","left","eye_opening_area",132.523
"1480","F21","f","21","right","eye_opening_area",127.881
"1481","F22","f","22","left","eye_opening_area",202.325
"1482","F22","f","22","right","eye_opening_area",194.01
"1483","F23","f","23","left","eye_opening_area",166.58
"1484","F23","f","23","right","eye_opening_area",151.645
"1485","F24","f","24","left","eye_opening_area",163.465
"1486","F24","f","24","right","eye_opening_area",161.123
"1487","F25","f","25","left","eye_opening_area",164.37
"1488","F25","f","25","right","eye_opening_area",172.377
"1489","F26","f","26","left","eye_opening_area",161.877
"1490","F26","f","26","right","eye_opening_area",171.495
"1491","F28","f","28","left","eye_opening_area",144.758
"1492","F28","f","28","right","eye_opening_area",148.395
"1493","M01","m","01","left","eye_opening_area",151.241
