"","looker_id","looker_id_seq","looker_gender","width_left_px","width_left_mm","width_horiz_left_mm","sc_width_left_px","sc_width_left_mm","sc_width_horiz_left_mm","ir_width_left_px","ir_width_left_mm","ir_width_horiz_left_mm","ir_width_alt_left_px","ir_width_alt_left_mm","width_right_px","width_right_mm","width_horiz_right_mm","sc_width_right_px","sc_width_right_mm","sc_width_horiz_right_mm","ir_width_right_px","ir_width_right_mm","ir_width_horiz_right_mm","ir_width_alt_right_px","ir_width_alt_right_mm","height_left_px","height_left_mm","sc_height_left_px","sc_height_left_mm","ir_height_left_px","ir_height_left_mm","height_right_px","height_right_mm","sc_height_right_px","sc_height_right_mm","ir_height_right_px","ir_height_right_mm","complete_area_left","complete_area_right","eye_opening_area_left","eye_opening_area_right","iris_pupil_area_left","iris_pupil_area_right","sclera_area_left","sclera_area_right","hac_left","hac_right","hrc_left","hrc_right","ril_left","ril_right","luminance_slope_left","luminance_slope_right","width_px","width_mm","width_hor_mm","sc_width_px","sc_width_mm","sc_width_hor_mm","ir_width_px","ir_width_mm","ir_width_hor_mm","ir_width_alt_px","ir_width_alt_mm","height_px","height_mm","sc_height_px","sc_height_mm","ir_height_px","ir_height_mm","complete_area","eye_opening_area","iris_pupil_area","sclera_area","hac","hrc","ril","lum_slope","lum_slope_abs","whr_px","whr_mm","ssi_px","ssi_mm","ssi_alt_px","ssi_alt_mm","ssr","hei_left_px","hei_left_mm","hei_right_px","hei_right_mm","hei_px","hei_mm","iris_centroid_y_left_mm","iris_centroid_y_right_mm","luminance_slope_abs_left","luminance_slope_abs_right","whr_left_px","whr_left_mm","whr_right_px","whr_right_mm","ssi_left_px","ssi_left_mm","ssi_alt_left_px","ssi_alt_left_mm","ssi_right_px","ssi_right_mm","ssi_alt_right_px","ssi_alt_right_mm","ssr_left","ssr_right"
"28","M02",28,"m",1989.4911491022,28.5577357996043,28.564,1734.59664611978,24.8980516506814,24.89,850.42139369609,12.2075187077473,12.115,824.79771345498,11.8389968004416,1983.34722551751,28.4678996766534,28.406,1728.78093058461,24.8142150591148,24.631,860.23832404747,12.3477738884384,12.287,835.488533407312,11.9926598900822,666.70084421761,9.57008725425498,665.146037436562,9.54786187607418,669.934695561289,9.61441181191082,676.071953179498,9.70463524825287,674.271517342999,9.67894377258358,674.861982956469,9.68197714052532,176.342,180.53,169.103,172.887,97.434,98.502,71.669,74.385,95.3495,72.7127,82.0602,81.5661,2406.57489736678,3528.76260758667,10.2669861096156,14.683205104905,1989.4911491022,28.5577357996043,28.564,1734.59664611978,24.8980516506814,24.89,850.42139369609,12.2075187077473,12.115,824.79771345498,11.8389968004416,666.70084421761,9.57008725425498,665.146037436562,9.54786187607418,669.934695561289,9.61441181191082,176.342,169.103,97.434,71.669,84.0311,81.81315,29.6766875247672,12.4750956072603,12.4750956072603,2.98408374064221,2.98406221812734,2.03969074505629,2.0395669461379,2.10305705001747,2.10305417514369,42.38186194213,23406.2969453883,4.82276644411986,22752.8166777606,4.68757808279396,23406.2969453883,4.82276644411986,49.652,52.369,10.2669861096156,14.683205104905,2.98408374064221,2.98406221812734,2.93363334507522,2.93343324590983,2.03969074505629,2.0395669461379,2.10305705001747,2.10305417514369,2.56392400704832,2.56373170897047,2.06918570567839,2.06911688370617,42.38186194213,43.0252130003991
"29","M03",29,"m",1901.46556258718,27.4394265610635,27.461,1729.53212670364,24.9583064529627,24.922,844.869971925266,12.1922977735946,11.775,774.892435039725,11.1823248139031,1840.72237903493,26.5621954100183,26.552,1673.6271042096,24.1507382288824,24.157,830.414728501368,11.9832823967392,11.862,780.378970161785,11.2533290264957,626.9744573005,9.04766022602978,623.53949101638,8.99868521768815,641.331179032859,9.24206954180564,636.557053820835,9.1860314969434,633.830343816064,9.14724428918684,664.058596162581,9.56048670634654,162.861,164.269,157.022,157.752,86.201,89.17,70.821,68.582,88.6064,93.2339,111.348,114.022,1587.52613280115,1472.34275302933,-12.5822044247536,12.3299169487939,1901.46556258718,27.4394265610635,27.461,1729.53212670364,24.9583064529627,24.922,844.869971925266,12.1922977735946,11.775,774.892435039725,11.1823248139031,626.9744573005,9.04766022602978,623.53949101638,8.99868521768815,641.331179032859,9.24206954180564,162.861,157.022,86.201,70.821,90.92015,112.685,15.2993444291524,-0.12614373797986,12.4560606867738,3.03276399930889,3.03276492215317,2.04709858815603,2.04705519143537,2.23196413914529,2.23194254042163,45.1025970883061,23025.8899116366,4.79501044439632,21478.389349612,4.47252792357624,23025.8899116366,4.79501044439632,55.99,56.416,12.5822044247536,12.3299169487939,3.03276399930889,3.03276492215317,2.89168483482553,2.89158549247918,2.04709858815603,2.04705519143537,2.23196413914529,2.23194254042163,2.64049697294909,2.64022009966777,2.14463378461189,2.14609722794206,45.1025970883061,43.4745676758456
"30","M04",30,"m",1950.12892272716,27.9319997493914,27.945,1813.72496495279,25.9779275924774,25.982,871.92574095963,12.4894374973415,12.504,841.722185661431,12.0562112719246,1928.90554964311,27.6275410596021,27.615,1744.96061155345,24.9938717488908,24.865,864.365429920703,12.3806371806947,12.347,840.364631383882,12.036653087667,785.399724203905,11.2498869636898,781.451803956825,11.1932754449614,714.728179244761,10.2367253628079,718.608687865361,10.2931768998572,717.412778722023,10.2757176226359,704.97990517424,10.1009544926599,211.34,189.098,206.894,182.449,102.998,99.478,103.896,82.971,84.65,74.2108,93.8584,79.9839,2392.19429248306,2327.53950431952,-12.2107783740119,10.1791098004252,1950.12892272716,27.9319997493914,27.945,1813.72496495279,25.9779275924774,25.982,871.92574095963,12.4894374973415,12.504,841.722185661431,12.0562112719246,785.399724203905,11.2498869636898,781.451803956825,11.1932754449614,714.728179244761,10.2367253628079,211.34,206.894,102.998,103.896,79.4304,86.92115,23.5986689840129,-1.01583428679334,11.1949440872186,2.48297632737756,2.48286936922521,2.0801369655134,2.07999180091234,2.15477861442793,2.15473393809649,50.2170193432386,18381.4069777616,3.77099679062708,20392.9680044505,4.18353087712183,18381.4069777616,3.77099679062708,56.455,58.036,12.2107783740119,10.1791098004252,2.48297632737756,2.48286936922521,2.68422241786828,2.68406356253193,2.0801369655134,2.07999180091234,2.15477861442793,2.15473393809649,2.43229652901064,2.43232372343835,2.07643271311873,2.07648019485583,50.2170193432386,45.4762700809541
"31","M05",31,"m",1853.51542727785,26.8596393497753,26.808,1703.15825049465,24.6806221355946,24.693,819.32828196029,11.8734006080819,11.883,759.445314140977,10.9950082320133,1890.59366338222,27.3971686493331,27.402,1656.31087625633,24.0020766184928,23.983,814.245644513988,11.7999713982704,11.825,766.229968960357,11.1125558379372,624.827166438364,9.05616587522199,621.922513789441,9.01306870779589,619.2310258134,8.96892095549315,596.703786623217,8.6470002665995,593.405991083159,8.59965033535384,593.508911458481,8.60041007084443,177.533,162.759,169.172,154.137,86.206,83.184,82.966,70.953,81.826,74.0825,114.641,95.6333,1815.63217655014,1812.98473385362,-11.8877847512785,11.1136530701031,1853.51542727785,26.8596393497753,26.808,1703.15825049465,24.6806221355946,24.693,819.32828196029,11.8734006080819,11.883,759.445314140977,10.9950082320133,624.827166438364,9.05616587522199,621.922513789441,9.01306870779589,619.2310258134,8.96892095549315,177.533,169.172,86.206,82.966,77.95425,105.13715,18.1430845520188,-0.387065840587705,11.5007189106908,2.96644500565372,2.96589524969549,2.07872508247823,2.07864814388517,2.2426344843817,2.2447115649931,49.0423947225309,20307.8490480517,4.26453683824746,23189.399041249,4.86972530930276,20307.8490480517,4.26453683824746,51.432,53.321,11.8877847512785,11.1136530701031,2.96644500565372,2.96589524969549,3.16839561900756,3.16840150394805,2.07872508247823,2.07864814388517,2.2426344843817,2.2447115649931,2.79119338386359,2.79105262220005,2.16163677140383,2.15990605298486,49.0423947225309,46.0324256992156
"32","M06",32,"m",1921.52459688134,27.6654877058041,27.687,1683.27635841682,24.2355251851492,24.217,825.526749294655,11.8862362419733,11.835,806.78195547387,11.620900396147,1892.88342993038,27.2534420761855,27.197,1707.92381962575,24.5900494102798,24.591,823.852895995397,11.8619292275751,11.763,801.390835884486,11.5422279703194,573.065571448718,8.25107398942796,571.276998666588,8.22564070474771,576.449292112608,8.3003282456493,558.658750708587,8.04363833190038,554.420620933688,7.98250515275825,561.674881936539,8.08242215314663,149.921,147.149,142.816,138.098,80.756,81.838,62.06,56.26,111.002,89.0114,102.706,89.4678,1329.86534195645,1543.96858179165,17.2090787882546,11.753472772408,1921.52459688134,27.6654877058041,27.687,1683.27635841682,24.2355251851492,24.217,825.526749294655,11.8862362419733,11.835,806.78195547387,11.620900396147,573.065571448718,8.25107398942796,571.276998666588,8.22564070474771,576.449292112608,8.3003282456493,149.921,142.816,80.756,62.06,100.0067,96.0869,14.3691696187405,14.4812757803313,14.4812757803313,3.35306235903109,3.35295595958195,2.03903308990901,2.03895705013563,2.08640803998664,2.0855118242976,43.4545149002913,25853.2431689726,5.35919791900067,25945.3987697505,5.37842767454995,25853.2431689726,5.35919791900067,54.812,52.828,17.2090787882546,11.753472772408,3.35306235903109,3.35295595958195,3.38826417294905,3.38819834403801,2.03903308990901,2.03895705013563,2.08640803998664,2.0855118242976,3.08055608889415,3.08049277009022,2.13119958845141,2.13044218789583,43.4545149002913,40.7391852162957
"33","M07",33,"m",1743.84863705569,25.1363814818283,25.124,1488.53298267825,21.4559771858566,21.42,846.194668256069,12.1972620698253,12.094,791.495228875216,11.4155950872937,1789.66729990186,25.7966640091311,25.787,1569.02495276844,22.6167023458328,22.544,851.17145073481,12.2692716165223,12.281,787.594281970675,11.3552828031718,429.195192232747,6.18734808510938,428.493887007569,6.17655683147612,426.717695352231,6.1520951604798,470.071691643959,6.77619191417328,469.954784745644,6.77474047175564,473.122844743838,6.82067305121658,92.257,108.411,89.984,104.99,60.856,67.396,29.128,37.594,67.2002,69.2026,71.5783,81.0929,2024.47245365425,2649.5161821407,-10.0258403330001,9.69889700214433,1743.84863705569,25.1363814818283,25.124,1488.53298267825,21.4559771858566,21.42,846.194668256069,12.1972620698253,12.094,791.495228875216,11.4155950872937,429.195192232747,6.18734808510938,428.493887007569,6.17655683147612,426.717695352231,6.1520951604798,92.257,89.984,60.856,29.128,68.2014,76.3356,23.3699431789747,-0.163471665427903,9.86236866757223,4.06306656881196,4.06254523522316,1.75909047707188,1.75908142852291,1.88065945109181,1.879532080613,32.3701991465149,33794.9865416185,7.02166689633713,30506.8010699876,6.33839293266025,33794.9865416185,7.02166689633713,57.646,57.881,10.0258403330001,9.69889700214433,4.06306656881196,4.06254523522316,3.80722202956519,3.80695593275244,1.75909047707188,1.75908142852291,1.88065945109181,1.879532080613,3.33867215250856,3.33838653157614,1.9921741290992,1.99173395659643,32.3701991465149,35.8072197352129
"34","M08",34,"m",1767.68606784038,25.468670204783,25.387,1508.11744842966,21.7290368171256,21.742,830.452252751475,11.9657165268111,11.829,794.853926869476,11.4596275187333,1805.67968785164,26.0167060366988,26.021,1591.59697158075,22.9318034615684,22.865,823.585531287431,11.8666652855804,11.699,779.448275788882,11.2236613314324,630.493111061098,9.08490244052389,627.965681363315,9.04754406207808,667.570081728265,9.61996444286451,650.845938349707,9.37775730287144,647.044441414193,9.32407071657879,692.256169060981,9.97342613798481,154.853,159.517,146.995,153.135,91.349,91.114,55.646,62.021,74.7681,67.078,76.4045,78.7233,2286.63657033916,2993.074343734,-10.8337583678674,9.32986536107711,1767.68606784038,25.468670204783,25.387,1508.11744842966,21.7290368171256,21.742,830.452252751475,11.9657165268111,11.829,794.853926869476,11.4596275187333,630.493111061098,9.08490244052389,627.965681363315,9.04754406207808,667.570081728265,9.61996444286451,154.853,146.995,91.349,55.646,70.92305,77.5639,26.3985545703658,-0.751946503395138,10.0818118644723,2.80365643466814,2.80340602131048,1.81601945618539,1.81594113218696,1.8973516987824,1.89613814075586,37.85570937787,21257.2810941665,4.41275663798089,21291.53449649,4.42008027557384,21257.2810941665,4.41275663798089,56.228,59.506,10.8337583678674,9.32986536107711,2.80365643466814,2.80340602131048,2.77435807993232,2.77429935499958,1.81601945618539,1.81594113218696,1.8973516987824,1.89613814075586,2.45979544790172,2.45941972756536,2.04195329057581,2.04316602081949,37.85570937787,40.5008652496163
"35","M09",35,"m",1889.93217576848,27.0686456439919,26.926,1616.79482188588,23.1562806167139,23.174,835.388834869727,11.9655068425871,11.859,798.425761860474,11.4420148705284,1844.97726639707,26.4247030825325,26.439,1591.31887930515,22.7919347138412,22.715,829.327364946436,11.8785063034036,11.888,806.714483055468,11.5537212363265,641.609194313608,9.18990099581236,634.100530592899,9.08264254371837,656.501848482011,9.39769880583646,712.731000596281,10.210028213145,708.215359863992,10.1438678008594,696.641916953657,9.97810044024521,163.108,178.731,150.719,168.149,88.026,94.78,62.693,73.369,81.1067,81.97,81.1067,90.7777,2185.77060628016,2394.43179994117,-11.7001630097662,12.6900331300121,1889.93217576848,27.0686456439919,26.926,1616.79482188588,23.1562806167139,23.174,835.388834869727,11.9655068425871,11.859,798.425761860474,11.4420148705284,641.609194313608,9.18990099581236,634.100530592899,9.08264254371837,656.501848482011,9.39769880583646,163.108,150.719,88.026,62.693,81.53835,85.9422,22.9010120311067,0.494935060122957,12.1950980698891,2.94561267593793,2.94547739484097,1.93537997444987,1.93525279968058,2.02497827489742,2.02379396275374,41.5959500792866,23698.6951147831,4.86144133785389,20243.6001018264,4.15265587663322,23698.6951147831,4.86144133785389,61.214,65.477,11.7001630097662,12.6900331300121,2.94561267593793,2.94547739484097,2.58860252304661,2.58811264091433,1.93537997444987,1.93525279968058,2.02497827489742,2.02379396275374,2.24694205956046,2.24686827167743,1.9725924261059,1.97269210911721,41.5959500792866,43.6333252056212
"36","M10",36,"m",2115.33145777252,30.246541124565,30.213,1885.11626977144,26.9541382351579,26.81,846.748904013462,12.1076721544647,12.096,811.163688428643,11.5966435658733,2081.31651719891,29.760035551054,29.784,1824.00630403297,26.0807750076565,26.037,842.733170907612,12.0505835543346,12.068,818.248015877331,11.6997282143024,754.59462791002,10.790067324139,755.364703718422,10.8016820372023,690.202686314021,9.87906994228494,751.040591811048,10.7391532255772,747.705936072645,10.6914667648456,708.761726163751,10.143960145907,223.442,218.736,215.297,208.753,95.576,97.513,119.721,111.24,82.1326,89.5268,122.758,129.493,2616.11959835408,2157.55185635184,-11.6751862170922,11.3428441110886,2115.33145777252,30.246541124565,30.213,1885.11626977144,26.9541382351579,26.81,846.748904013462,12.1076721544647,12.096,811.163688428643,11.5966435658733,754.59462791002,10.790067324139,755.364703718422,10.8016820372023,690.202686314021,9.87906994228494,223.442,215.297,95.576,119.721,85.8297,126.1255,23.8683572735296,-0.166171053001791,11.5090151640904,2.80326864190816,2.80318372591605,2.22629903721903,2.2262031785539,2.32396530646388,2.32430513898684,55.6073702838405,20783.5091814656,4.24926148529705,20751.2152867983,4.24262030246272,20783.5091814656,4.24926148529705,55.008,53.412,11.6751862170922,11.3428441110886,2.80326864190816,2.80318372591605,2.77124371158163,2.77117151845596,2.22629903721903,2.2262031785539,2.32396530646388,2.32430513898684,2.43947013930855,2.43940102712681,2.22916068067364,2.22917785182172,55.6073702838405,53.2878569409781
"37","M11",37,"m",1769.14140067915,25.2567222140958,25.269,1536.87948640647,21.9409938015578,21.942,867.028080615616,12.3781406115781,12.22,826.472286088843,11.7988032340944,1825.87722444254,26.066093397362,25.982,1592.48511323058,22.7346986124734,22.742,839.051961964812,11.9788029452028,11.806,815.142956173223,11.6333656983882,510.012234922936,7.28135716194309,508.863231030889,7.26484184185806,512.308441512273,7.31578536942286,543.684633176137,7.76244174989793,541.270447524177,7.72729646128689,559.798034766738,7.99632435416279,124.598,137.687,116.444,129.292,74.949,78.07,41.495,51.222,76.4543,74.674,92.7047,91.4667,1482.86698757761,1836.25723322215,-10.5839609059195,10.6315669580569,1769.14140067915,25.2567222140958,25.269,1536.87948640647,21.9409938015578,21.942,867.028080615616,12.3781406115781,12.22,826.472286088843,11.7988032340944,510.012234922936,7.28135716194309,508.863231030889,7.26484184185806,512.308441512273,7.31578536942286,124.598,116.444,74.949,41.495,75.56415,92.0857,16.5956211039988,0.0238030260687045,10.6077639319882,3.46882149003048,3.46868333091847,1.7725832885542,1.77255974786996,1.85956566514713,1.85959485604066,35.6351550960118,26878.6824189911,5.47818708563773,25785.2584749095,5.25509099557591,26878.6824189911,5.47818708563773,55.583,54.039,10.5839609059195,10.6315669580569,3.46882149003048,3.46868333091847,3.35833884760729,3.35797603862274,1.7725832885542,1.77255974786996,1.85956566514713,1.85959485604066,2.94212462645015,2.94212843086484,1.95362678554774,1.95426665007388,35.6351550960118,39.6173003743464
"38","M12",38,"m",2166.05563147764,31.0615075616107,31.032,1868.98680349033,26.8018820980915,26.644,828.252455089026,11.8778447960899,11.702,736.682162822883,10.5423804117686,2133.27041785189,30.5910347160733,30.602,1869.36505057439,26.8075018231837,26.615,833.692823922576,11.9560478838118,11.831,771.112626819848,11.0720250186277,736.942114406567,10.5685236932953,736.857369347606,10.5672889491128,701.998864674759,10.067295890115,713.159681493622,10.2271570803006,712.545867144691,10.2184355454628,667.535788085025,9.56403458889028,214.442,210.942,202.697,198.855,92.126,90.253,110.571,108.602,81.1401,73.0784,122.47,112.777,2137.26721436338,2339.86262184109,-11.5947556444698,10.295052406176,2166.05563147764,31.0615075616107,31.032,1868.98680349033,26.8018820980915,26.644,828.252455089026,11.8778447960899,11.702,736.682162822883,10.5423804117686,736.942114406567,10.5685236932953,736.857369347606,10.5672889491128,701.998864674759,10.067295890115,214.442,202.697,92.126,110.571,77.10925,117.6235,22.3856491810223,-0.649851619146905,10.9449040253229,2.93924799401902,2.939058326691,2.25654242496563,2.25646003616031,2.53703279081522,2.5422988975215,54.5498946703701,23146.8497247418,4.75989902169248,22885.2313277614,4.70599886852229,23146.8497247418,4.75989902169248,54.041,53.532,11.5947556444698,10.295052406176,2.93924799401902,2.939058326691,2.99129419849427,2.99115721758075,2.25654242496563,2.25646003616031,2.53703279081522,2.5422988975215,2.62350135867786,2.62344482224452,2.42424385953043,2.42119230927337,54.5498946703701,54.6136632219456
"39","M13",39,"m",2018.41850300501,28.9366531755143,28.916,1748.08196263276,25.0607454996854,24.931,825.280201490984,11.8318357409153,11.655,778.817511187187,11.1512493861154,1865.20834538182,26.7407150988899,26.637,1686.92407641038,24.1848708286813,23.927,819.166951849256,11.744641714416,11.756,783.797164002573,11.2339658649282,571.626187268167,8.19530323254364,568.848611612473,8.1554748780415,574.794561367401,8.23753522400933,619.931025780692,8.88788000819841,616.451237814351,8.83667716937705,624.668627727275,8.94797516944636,147.099,155.969,140.891,151.047,79.818,86.113,61.073,64.934,87.12,84.2677,90.4871,101.939,1874.3167971825,2054.38468124267,11.5749475194643,9.14134927264246,2018.41850300501,28.9366531755143,28.916,1748.08196263276,25.0607454996854,24.931,825.280201490984,11.8318357409153,11.655,778.817511187187,11.1512493861154,571.626187268167,8.19530323254364,568.848611612473,8.1554748780415,574.794561367401,8.23753522400933,147.099,140.891,79.818,61.073,85.69385,96.21305,19.6435073921258,10.3581483960534,10.3581483960534,3.53101125868839,3.53088254997161,2.11816781679071,2.11807753660944,2.24453345940832,2.24734867205902,43.3476943168833,28916.0645695822,5.94310422241307,23032.5804000212,4.7340618747807,28916.0645695822,5.94310422241307,55.317,55.997,11.5749475194643,9.14134927264246,3.53101125868839,3.53088254997161,3.00873527507827,3.00867193011422,2.11816781679071,2.11807753660944,2.24453345940832,2.24734867205902,2.7365085394125,2.73687386843693,2.15224570065533,2.15283463733722,43.3476943168833,42.9892682410111
"40","M14",40,"m",1983.38005856291,28.4759273949067,28.355,1829.80421981615,26.2703741884275,26.259,848.308292241093,12.1797195780527,11.959,815.421157923537,11.7025191107511,1975.13956543152,28.357254468654,28.355,1749.6692291036,25.1195863819451,24.981,868.136772000818,12.4643599514777,12.318,852.30673515754,12.2308249903025,681.266852525037,9.78126935122279,678.839216882223,9.7463008170873,716.832078498329,10.2910401996687,701.680395830446,10.0741435625087,698.448027325341,10.0280507075501,708.47898339052,10.1617545872767,186.157,195.01,179.313,185.371,97.835,103.703,81.478,81.668,88.2687,73.3347,88.2687,79.4913,2405.11197612828,2872.53511749893,-12.2962596642753,11.1771958970295,1983.38005856291,28.4759273949067,28.355,1829.80421981615,26.2703741884275,26.259,848.308292241093,12.1797195780527,11.959,815.421157923537,11.7025191107511,681.266852525037,9.78126935122279,678.839216882223,9.7463008170873,716.832078498329,10.2910401996687,186.157,179.313,97.835,81.478,80.8017,83.88,26.388235468136,-0.559531883622904,11.7367277806524,2.91131155319202,2.91127116250478,2.15700381164742,2.15689482997339,2.24399894709101,2.24484779215554,45.4389809997044,21938.1553858616,4.52213972773865,21045.2352467916,4.33797023806313,21938.1553858616,4.52213972773865,59.441,64.566,12.2962596642753,11.1771958970295,2.91131155319202,2.91127116250478,2.81487066927945,2.81485510829789,2.15700381164742,2.15689482997339,2.24399894709101,2.24484779215554,2.50508149590435,2.50493212634362,2.05286331426232,2.05379329700668,45.4389809997044,44.0565136941593
