number,id,Photo_id,Attractiveness,SSI,RIL,WHR,Photo_Sex
944,14k,9030,4,1.948529412,25.37688442,2.491803279,M
945,15k,9030,1,1.948529412,25.37688442,2.491803279,M
946,16k,9030,1,1.948529412,25.37688442,2.491803279,M
947,17k,9030,2,1.948529412,25.37688442,2.491803279,M
948,18k,9030,2,1.948529412,25.37688442,2.491803279,M
949,19k,9030,2,1.948529412,25.37688442,2.491803279,M
950,20k,9030,1,1.948529412,25.37688442,2.491803279,M
951,21k,9030,3,1.948529412,25.37688442,2.491803279,M
952,22k,9030,2,1.948529412,25.37688442,2.491803279,M
953,23k,9030,1,1.948529412,25.37688442,2.491803279,M
954,24k,9030,2,1.948529412,25.37688442,2.491803279,M
955,25k,9030,3,1.948529412,25.37688442,2.491803279,M
956,26k,9030,1,1.948529412,25.37688442,2.491803279,M
957,27k,9030,1,1.948529412,25.37688442,2.491803279,M
958,28k,9030,1,1.948529412,25.37688442,2.491803279,M
959,29k,9030,1,1.948529412,25.37688442,2.491803279,M
960,30k,9030,2,1.948529412,25.37688442,2.491803279,M
961,1k,9032,1,1.975609756,26.20192308,3.172043011,M
962,2k,9032,2,1.975609756,26.20192308,3.172043011,M
963,3k,9032,2,1.975609756,26.20192308,3.172043011,M
964,4k,9032,3,1.975609756,26.20192308,3.172043011,M
965,5k,9032,1,1.975609756,26.20192308,3.172043011,M
966,6k,9032,1,1.975609756,26.20192308,3.172043011,M
967,7k,9032,1,1.975609756,26.20192308,3.172043011,M
968,8k,9032,1,1.975609756,26.20192308,3.172043011,M
969,9k,9032,2,1.975609756,26.20192308,3.172043011,M
970,10k,9032,1,1.975609756,26.20192308,3.172043011,M
971,11k,9032,1,1.975609756,26.20192308,3.172043011,M
972,12k,9032,2,1.975609756,26.20192308,3.172043011,M
973,13k,9032,1,1.975609756,26.20192308,3.172043011,M
974,14k,9032,3,1.975609756,26.20192308,3.172043011,M
975,15k,9032,2,1.975609756,26.20192308,3.172043011,M
976,16k,9032,1,1.975609756,26.20192308,3.172043011,M
977,17k,9032,1,1.975609756,26.20192308,3.172043011,M
978,18k,9032,1,1.975609756,26.20192308,3.172043011,M
979,19k,9032,3,1.975609756,26.20192308,3.172043011,M
980,20k,9032,1,1.975609756,26.20192308,3.172043011,M
981,21k,9032,2,1.975609756,26.20192308,3.172043011,M
982,22k,9032,3,1.975609756,26.20192308,3.172043011,M
983,23k,9032,1,1.975609756,26.20192308,3.172043011,M
984,24k,9032,1,1.975609756,26.20192308,3.172043011,M
985,25k,9032,4,1.975609756,26.20192308,3.172043011,M
986,26k,9032,1,1.975609756,26.20192308,3.172043011,M
987,27k,9032,1,1.975609756,26.20192308,3.172043011,M
988,28k,9032,1,1.975609756,26.20192308,3.172043011,M
989,29k,9032,1,1.975609756,26.20192308,3.172043011,M
990,30k,9032,1,1.975609756,26.20192308,3.172043011,M
991,1k,9033,4,1.814814815,39.68668407,2.7,M
992,2k,9033,2,1.814814815,39.68668407,2.7,M
993,3k,9033,2,1.814814815,39.68668407,2.7,M
994,4k,9033,2,1.814814815,39.68668407,2.7,M
995,5k,9033,3,1.814814815,39.68668407,2.7,M
996,6k,9033,1,1.814814815,39.68668407,2.7,M
997,7k,9033,1,1.814814815,39.68668407,2.7,M
998,8k,9033,1,1.814814815,39.68668407,2.7,M
999,9k,9033,3,1.814814815,39.68668407,2.7,M
1000,10k,9033,1,1.814814815,39.68668407,2.7,M
1001,11k,9033,2,1.814814815,39.68668407,2.7,M
1002,12k,9033,2,1.814814815,39.68668407,2.7,M
1003,13k,9033,1,1.814814815,39.68668407,2.7,M
1004,14k,9033,4,1.814814815,39.68668407,2.7,M
1005,15k,9033,2,1.814814815,39.68668407,2.7,M
1006,16k,9033,3,1.814814815,39.68668407,2.7,M
1007,17k,9033,1,1.814814815,39.68668407,2.7,M
1008,18k,9033,1,1.814814815,39.68668407,2.7,M
1009,19k,9033,3,1.814814815,39.68668407,2.7,M
1010,20k,9033,1,1.814814815,39.68668407,2.7,M
1011,21k,9033,3,1.814814815,39.68668407,2.7,M
1012,22k,9033,2,1.814814815,39.68668407,2.7,M
1013,23k,9033,1,1.814814815,39.68668407,2.7,M
1014,24k,9033,1,1.814814815,39.68668407,2.7,M
1015,25k,9033,2,1.814814815,39.68668407,2.7,M
1016,26k,9033,1,1.814814815,39.68668407,2.7,M
1017,27k,9033,1,1.814814815,39.68668407,2.7,M
1018,28k,9033,1,1.814814815,39.68668407,2.7,M
1019,29k,9033,1,1.814814815,39.68668407,2.7,M
1020,30k,9033,1,1.814814815,39.68668407,2.7,M
1021,1k,9040,2,1.904761905,40.30612245,2.780952381,M
1022,2k,9040,2,1.904761905,40.30612245,2.780952381,M
1023,3k,9040,1,1.904761905,40.30612245,2.780952381,M
1024,4k,9040,1,1.904761905,40.30612245,2.780952381,M
1025,5k,9040,2,1.904761905,40.30612245,2.780952381,M
1026,6k,9040,1,1.904761905,40.30612245,2.780952381,M
1027,7k,9040,1,1.904761905,40.30612245,2.780952381,M
1028,8k,9040,2,1.904761905,40.30612245,2.780952381,M
1029,9k,9040,2,1.904761905,40.30612245,2.780952381,M
1030,10k,9040,2,1.904761905,40.30612245,2.780952381,M
1031,11k,9040,1,1.904761905,40.30612245,2.780952381,M
1032,12k,9040,1,1.904761905,40.30612245,2.780952381,M
1033,13k,9040,1,1.904761905,40.30612245,2.780952381,M
1034,14k,9040,2,1.904761905,40.30612245,2.780952381,M
1035,15k,9040,1,1.904761905,40.30612245,2.780952381,M
1036,16k,9040,4,1.904761905,40.30612245,2.780952381,M
1037,17k,9040,1,1.904761905,40.30612245,2.780952381,M
1038,18k,9040,1,1.904761905,40.30612245,2.780952381,M
1039,19k,9040,1,1.904761905,40.30612245,2.780952381,M
1040,20k,9040,1,1.904761905,40.30612245,2.780952381,M
1041,21k,9040,2,1.904761905,40.30612245,2.780952381,M
1042,22k,9040,2,1.904761905,40.30612245,2.780952381,M
1043,23k,9040,1,1.904761905,40.30612245,2.780952381,M
1044,24k,9040,1,1.904761905,40.30612245,2.780952381,M
1045,25k,9040,2,1.904761905,40.30612245,2.780952381,M
1046,26k,9040,1,1.904761905,40.30612245,2.780952381,M
1047,27k,9040,1,1.904761905,40.30612245,2.780952381,M
1048,28k,9040,1,1.904761905,40.30612245,2.780952381,M
1049,29k,9040,1,1.904761905,40.30612245,2.780952381,M
1050,30k,9040,1,1.904761905,40.30612245,2.780952381,M
1051,1k,9042,5,1.856060606,28.77492877,2.97979798,M
1052,2k,9042,2,1.856060606,28.77492877,2.97979798,M
1053,3k,9042,2,1.856060606,28.77492877,2.97979798,M
1054,4k,9042,1,1.856060606,28.77492877,2.97979798,M
1055,5k,9042,1,1.856060606,28.77492877,2.97979798,M
1056,6k,9042,1,1.856060606,28.77492877,2.97979798,M
1057,7k,9042,1,1.856060606,28.77492877,2.97979798,M
1058,8k,9042,1,1.856060606,28.77492877,2.97979798,M
1059,9k,9042,1,1.856060606,28.77492877,2.97979798,M
1060,10k,9042,1,1.856060606,28.77492877,2.97979798,M
1061,11k,9042,1,1.856060606,28.77492877,2.97979798,M
1062,12k,9042,1,1.856060606,28.77492877,2.97979798,M
1063,13k,9042,1,1.856060606,28.77492877,2.97979798,M
1064,14k,9042,2,1.856060606,28.77492877,2.97979798,M
1065,15k,9042,2,1.856060606,28.77492877,2.97979798,M
1066,16k,9042,1,1.856060606,28.77492877,2.97979798,M
1067,17k,9042,1,1.856060606,28.77492877,2.97979798,M
1068,18k,9042,1,1.856060606,28.77492877,2.97979798,M
1069,19k,9042,2,1.856060606,28.77492877,2.97979798,M
1070,20k,9042,1,1.856060606,28.77492877,2.97979798,M
1071,21k,9042,1,1.856060606,28.77492877,2.97979798,M
1072,22k,9042,2,1.856060606,28.77492877,2.97979798,M
1073,23k,9042,1,1.856060606,28.77492877,2.97979798,M
1074,24k,9042,1,1.856060606,28.77492877,2.97979798,M
1075,25k,9042,3,1.856060606,28.77492877,2.97979798,M
1076,26k,9042,1,1.856060606,28.77492877,2.97979798,M
1077,27k,9042,1,1.856060606,28.77492877,2.97979798,M
1078,28k,9042,1,1.856060606,28.77492877,2.97979798,M
1079,29k,9042,1,1.856060606,28.77492877,2.97979798,M
1080,30k,9042,1,1.856060606,28.77492877,2.97979798,M
1081,1k,9043,5,1.976923077,17.1990172,2.932692308,M
1082,2k,9043,2,1.976923077,17.1990172,2.932692308,M
1083,3k,9043,2,1.976923077,17.1990172,2.932692308,M
1084,4k,9043,3,1.976923077,17.1990172,2.932692308,M
1085,5k,9043,1,1.976923077,17.1990172,2.932692308,M
1086,6k,9043,1,1.976923077,17.1990172,2.932692308,M
1087,7k,9043,1,1.976923077,17.1990172,2.932692308,M
1088,8k,9043,1,1.976923077,17.1990172,2.932692308,M
1089,9k,9043,1,1.976923077,17.1990172,2.932692308,M
1090,10k,9043,1,1.976923077,17.1990172,2.932692308,M
1091,11k,9043,2,1.976923077,17.1990172,2.932692308,M
1092,12k,9043,4,1.976923077,17.1990172,2.932692308,M
1093,13k,9043,1,1.976923077,17.1990172,2.932692308,M
1094,14k,9043,3,1.976923077,17.1990172,2.932692308,M
1095,15k,9043,3,1.976923077,17.1990172,2.932692308,M
1096,16k,9043,1,1.976923077,17.1990172,2.932692308,M
1097,17k,9043,1,1.976923077,17.1990172,2.932692308,M
1098,18k,9043,1,1.976923077,17.1990172,2.932692308,M
1099,19k,9043,2,1.976923077,17.1990172,2.932692308,M
1100,20k,9043,2,1.976923077,17.1990172,2.932692308,M
1101,21k,9043,2,1.976923077,17.1990172,2.932692308,M
1102,22k,9043,2,1.976923077,17.1990172,2.932692308,M
1103,23k,9043,1,1.976923077,17.1990172,2.932692308,M
1104,24k,9043,1,1.976923077,17.1990172,2.932692308,M
1105,25k,9043,2,1.976923077,17.1990172,2.932692308,M
1106,26k,9043,1,1.976923077,17.1990172,2.932692308,M
1107,27k,9043,1,1.976923077,17.1990172,2.932692308,M
1108,28k,9043,1,1.976923077,17.1990172,2.932692308,M
1109,29k,9043,1,1.976923077,17.1990172,2.932692308,M
1110,30k,9043,1,1.976923077,17.1990172,2.932692308,M
1111,1k,9050,4,1.858267717,51.76767677,2.78,M
1112,2k,9050,2,1.858267717,51.76767677,2.78,M
1113,3k,9050,3,1.858267717,51.76767677,2.78,M
1114,4k,9050,1,1.858267717,51.76767677,2.78,M
1115,5k,9050,3,1.858267717,51.76767677,2.78,M
1116,6k,9050,1,1.858267717,51.76767677,2.78,M
1117,7k,9050,2,1.858267717,51.76767677,2.78,M
1118,8k,9050,1,1.858267717,51.76767677,2.78,M
1119,9k,9050,2,1.858267717,51.76767677,2.78,M
1120,10k,9050,1,1.858267717,51.76767677,2.78,M
1121,11k,9050,1,1.858267717,51.76767677,2.78,M
1122,12k,9050,3,1.858267717,51.76767677,2.78,M
1123,13k,9050,3,1.858267717,51.76767677,2.78,M
1124,14k,9050,5,1.858267717,51.76767677,2.78,M
1125,15k,9050,1,1.858267717,51.76767677,2.78,M
1126,16k,9050,2,1.858267717,51.76767677,2.78,M
1127,17k,9050,3,1.858267717,51.76767677,2.78,M
1128,18k,9050,1,1.858267717,51.76767677,2.78,M
1129,19k,9050,3,1.858267717,51.76767677,2.78,M
1130,20k,9050,2,1.858267717,51.76767677,2.78,M
1131,21k,9050,3,1.858267717,51.76767677,2.78,M
1132,22k,9050,4,1.858267717,51.76767677,2.78,M
1133,23k,9050,1,1.858267717,51.76767677,2.78,M
1134,24k,9050,2,1.858267717,51.76767677,2.78,M
1135,25k,9050,2,1.858267717,51.76767677,2.78,M
1136,26k,9050,1,1.858267717,51.76767677,2.78,M
1137,27k,9050,1,1.858267717,51.76767677,2.78,M
1138,28k,9050,1,1.858267717,51.76767677,2.78,M
1139,29k,9050,1,1.858267717,51.76767677,2.78,M
1140,30k,9050,2,1.858267717,51.76767677,2.78,M
1141,1k,9052,5,2.023809524,26.61498708,2.926605505,M
1142,2k,9052,2,2.023809524,26.61498708,2.926605505,M
1143,3k,9052,4,2.023809524,26.61498708,2.926605505,M
1144,4k,9052,5,2.023809524,26.61498708,2.926605505,M
1145,5k,9052,5,2.023809524,26.61498708,2.926605505,M
1146,6k,9052,2,2.023809524,26.61498708,2.926605505,M
1147,7k,9052,1,2.023809524,26.61498708,2.926605505,M
1148,8k,9052,2,2.023809524,26.61498708,2.926605505,M
1149,9k,9052,3,2.023809524,26.61498708,2.926605505,M
1150,10k,9052,2,2.023809524,26.61498708,2.926605505,M
1151,11k,9052,3,2.023809524,26.61498708,2.926605505,M
1152,12k,9052,3,2.023809524,26.61498708,2.926605505,M
1153,13k,9052,5,2.023809524,26.61498708,2.926605505,M
1154,14k,9052,5,2.023809524,26.61498708,2.926605505,M
1155,15k,9052,1,2.023809524,26.61498708,2.926605505,M
1156,16k,9052,7,2.023809524,26.61498708,2.926605505,M
1157,17k,9052,4,2.023809524,26.61498708,2.926605505,M
1158,18k,9052,3,2.023809524,26.61498708,2.926605505,M
1159,19k,9052,7,2.023809524,26.61498708,2.926605505,M
1160,20k,9052,1,2.023809524,26.61498708,2.926605505,M
1161,21k,9052,5,2.023809524,26.61498708,2.926605505,M
1162,22k,9052,4,2.023809524,26.61498708,2.926605505,M
1163,23k,9052,1,2.023809524,26.61498708,2.926605505,M
1164,24k,9052,3,2.023809524,26.61498708,2.926605505,M
1165,25k,9052,4,2.023809524,26.61498708,2.926605505,M
1166,26k,9052,2,2.023809524,26.61498708,2.926605505,M
1167,27k,9052,2,2.023809524,26.61498708,2.926605505,M
1168,28k,9052,2,2.023809524,26.61498708,2.926605505,M
1169,29k,9052,3,2.023809524,26.61498708,2.926605505,M
1170,30k,9052,1,2.023809524,26.61498708,2.926605505,M
1171,1k,9053,4,1.9296875,42.5974026,2.666666667,M
1172,2k,9053,2,1.9296875,42.5974026,2.666666667,M
1173,3k,9053,3,1.9296875,42.5974026,2.666666667,M
1174,4k,9053,4,1.9296875,42.5974026,2.666666667,M
1175,5k,9053,5,1.9296875,42.5974026,2.666666667,M
1176,6k,9053,2,1.9296875,42.5974026,2.666666667,M
1177,7k,9053,1,1.9296875,42.5974026,2.666666667,M
1178,8k,9053,2,1.9296875,42.5974026,2.666666667,M
1179,9k,9053,2,1.9296875,42.5974026,2.666666667,M
1180,10k,9053,3,1.9296875,42.5974026,2.666666667,M
1181,11k,9053,4,1.9296875,42.5974026,2.666666667,M
1182,12k,9053,4,1.9296875,42.5974026,2.666666667,M
1183,13k,9053,1,1.9296875,42.5974026,2.666666667,M
1184,14k,9053,6,1.9296875,42.5974026,2.666666667,M
1185,15k,9053,3,1.9296875,42.5974026,2.666666667,M
1186,16k,9053,5,1.9296875,42.5974026,2.666666667,M
1187,17k,9053,3,1.9296875,42.5974026,2.666666667,M
1188,18k,9053,2,1.9296875,42.5974026,2.666666667,M
1189,19k,9053,4,1.9296875,42.5974026,2.666666667,M
1190,20k,9053,1,1.9296875,42.5974026,2.666666667,M
1191,21k,9053,3,1.9296875,42.5974026,2.666666667,M
1192,22k,9053,4,1.9296875,42.5974026,2.666666667,M
1193,23k,9053,1,1.9296875,42.5974026,2.666666667,M
1194,24k,9053,3,1.9296875,42.5974026,2.666666667,M
1195,25k,9053,4,1.9296875,42.5974026,2.666666667,M
1196,26k,9053,1,1.9296875,42.5974026,2.666666667,M
1197,27k,9053,1,1.9296875,42.5974026,2.666666667,M
1198,28k,9053,1,1.9296875,42.5974026,2.666666667,M
1199,29k,9053,1,1.9296875,42.5974026,2.666666667,M
1200,30k,9053,3,1.9296875,42.5974026,2.666666667,M
1201,1k,9060,5,2,33.5106383,3.119565217,M
1202,2k,9060,2,2,33.5106383,3.119565217,M
1203,3k,9060,2,2,33.5106383,3.119565217,M
1204,4k,9060,1,2,33.5106383,3.119565217,M
1205,5k,9060,3,2,33.5106383,3.119565217,M
1206,6k,9060,1,2,33.5106383,3.119565217,M
1207,7k,9060,1,2,33.5106383,3.119565217,M
1208,8k,9060,3,2,33.5106383,3.119565217,M
1209,9k,9060,3,2,33.5106383,3.119565217,M
1210,10k,9060,1,2,33.5106383,3.119565217,M
1211,11k,9060,2,2,33.5106383,3.119565217,M
1212,12k,9060,4,2,33.5106383,3.119565217,M
1213,13k,9060,3,2,33.5106383,3.119565217,M
1214,14k,9060,4,2,33.5106383,3.119565217,M
1215,15k,9060,4,2,33.5106383,3.119565217,M
1216,16k,9060,4,2,33.5106383,3.119565217,M
1217,17k,9060,3,2,33.5106383,3.119565217,M
1218,18k,9060,1,2,33.5106383,3.119565217,M
1219,19k,9060,4,2,33.5106383,3.119565217,M
1220,20k,9060,5,2,33.5106383,3.119565217,M
1221,21k,9060,3,2,33.5106383,3.119565217,M
1222,22k,9060,2,2,33.5106383,3.119565217,M
1223,23k,9060,1,2,33.5106383,3.119565217,M
1224,24k,9060,4,2,33.5106383,3.119565217,M
1225,25k,9060,3,2,33.5106383,3.119565217,M
1226,26k,9060,1,2,33.5106383,3.119565217,M
1227,27k,9060,1,2,33.5106383,3.119565217,M
1228,28k,9060,1,2,33.5106383,3.119565217,M
1229,29k,9060,1,2,33.5106383,3.119565217,M
1230,30k,9060,1,2,33.5106383,3.119565217,M
1231,1k,9062,5,1.865546218,18.8172043,2.755102041,M
1232,2k,9062,2,1.865546218,18.8172043,2.755102041,M
1233,3k,9062,2,1.865546218,18.8172043,2.755102041,M
1234,4k,9062,3,1.865546218,18.8172043,2.755102041,M
1235,5k,9062,1,1.865546218,18.8172043,2.755102041,M
1236,6k,9062,1,1.865546218,18.8172043,2.755102041,M
1237,7k,9062,1,1.865546218,18.8172043,2.755102041,M
1238,8k,9062,2,1.865546218,18.8172043,2.755102041,M
1239,9k,9062,3,1.865546218,18.8172043,2.755102041,M
1240,10k,9062,1,1.865546218,18.8172043,2.755102041,M
1241,11k,9062,2,1.865546218,18.8172043,2.755102041,M
1242,12k,9062,5,1.865546218,18.8172043,2.755102041,M
1243,13k,9062,2,1.865546218,18.8172043,2.755102041,M
1244,14k,9062,3,1.865546218,18.8172043,2.755102041,M
1245,15k,9062,1,1.865546218,18.8172043,2.755102041,M
1246,16k,9062,4,1.865546218,18.8172043,2.755102041,M
1247,17k,9062,2,1.865546218,18.8172043,2.755102041,M
1248,18k,9062,2,1.865546218,18.8172043,2.755102041,M
1249,19k,9062,3,1.865546218,18.8172043,2.755102041,M
1250,20k,9062,3,1.865546218,18.8172043,2.755102041,M
1251,21k,9062,4,1.865546218,18.8172043,2.755102041,M
1252,22k,9062,2,1.865546218,18.8172043,2.755102041,M
1253,23k,9062,1,1.865546218,18.8172043,2.755102041,M
1254,24k,9062,3,1.865546218,18.8172043,2.755102041,M
1255,25k,9062,2,1.865546218,18.8172043,2.755102041,M
1256,26k,9062,1,1.865546218,18.8172043,2.755102041,M
1257,27k,9062,2,1.865546218,18.8172043,2.755102041,M
1258,28k,9062,1,1.865546218,18.8172043,2.755102041,M
1259,29k,9062,1,1.865546218,18.8172043,2.755102041,M
1260,30k,9062,2,1.865546218,18.8172043,2.755102041,M
1261,1k,9063,5,1.877697842,25.81521739,2.873873874,M
1262,2k,9063,5,1.877697842,25.81521739,2.873873874,M
1263,3k,9063,2,1.877697842,25.81521739,2.873873874,M
1264,4k,9063,4,1.877697842,25.81521739,2.873873874,M
1265,5k,9063,5,1.877697842,25.81521739,2.873873874,M
1266,6k,9063,5,1.877697842,25.81521739,2.873873874,M
1267,7k,9063,1,1.877697842,25.81521739,2.873873874,M
1268,8k,9063,2,1.877697842,25.81521739,2.873873874,M
1269,9k,9063,3,1.877697842,25.81521739,2.873873874,M
1270,10k,9063,2,1.877697842,25.81521739,2.873873874,M
1271,11k,9063,4,1.877697842,25.81521739,2.873873874,M
1272,12k,9063,3,1.877697842,25.81521739,2.873873874,M
1273,13k,9063,4,1.877697842,25.81521739,2.873873874,M
1274,14k,9063,4,1.877697842,25.81521739,2.873873874,M
1275,15k,9063,3,1.877697842,25.81521739,2.873873874,M
1276,16k,9063,3,1.877697842,25.81521739,2.873873874,M
1277,17k,9063,2,1.877697842,25.81521739,2.873873874,M
1278,18k,9063,3,1.877697842,25.81521739,2.873873874,M
1279,19k,9063,4,1.877697842,25.81521739,2.873873874,M
1280,20k,9063,2,1.877697842,25.81521739,2.873873874,M
1281,21k,9063,4,1.877697842,25.81521739,2.873873874,M
1282,22k,9063,3,1.877697842,25.81521739,2.873873874,M
1283,23k,9063,2,1.877697842,25.81521739,2.873873874,M
1284,24k,9063,3,1.877697842,25.81521739,2.873873874,M
1285,25k,9063,4,1.877697842,25.81521739,2.873873874,M
1286,26k,9063,1,1.877697842,25.81521739,2.873873874,M
1287,27k,9063,2,1.877697842,25.81521739,2.873873874,M
1288,28k,9063,1,1.877697842,25.81521739,2.873873874,M
1289,29k,9063,1,1.877697842,25.81521739,2.873873874,M
1290,30k,9063,2,1.877697842,25.81521739,2.873873874,M
1291,1k,9070,1,1.856,41.49484536,3.188888889,M
1292,2k,9070,1,1.856,41.49484536,3.188888889,M
1293,3k,9070,2,1.856,41.49484536,3.188888889,M
1294,4k,9070,1,1.856,41.49484536,3.188888889,M
1295,5k,9070,1,1.856,41.49484536,3.188888889,M
1296,6k,9070,1,1.856,41.49484536,3.188888889,M
1297,7k,9070,1,1.856,41.49484536,3.188888889,M
1298,8k,9070,1,1.856,41.49484536,3.188888889,M
1299,9k,9070,1,1.856,41.49484536,3.188888889,M
1300,10k,9070,1,1.856,41.49484536,3.188888889,M
1301,11k,9070,1,1.856,41.49484536,3.188888889,M
1302,12k,9070,1,1.856,41.49484536,3.188888889,M
1303,13k,9070,2,1.856,41.49484536,3.188888889,M
1304,14k,9070,2,1.856,41.49484536,3.188888889,M
1305,15k,9070,2,1.856,41.49484536,3.188888889,M
1306,16k,9070,1,1.856,41.49484536,3.188888889,M
1307,17k,9070,1,1.856,41.49484536,3.188888889,M
1308,18k,9070,1,1.856,41.49484536,3.188888889,M
1309,19k,9070,2,1.856,41.49484536,3.188888889,M
1310,20k,9070,1,1.856,41.49484536,3.188888889,M
1311,21k,9070,1,1.856,41.49484536,3.188888889,M
1312,22k,9070,2,1.856,41.49484536,3.188888889,M
1313,23k,9070,1,1.856,41.49484536,3.188888889,M
1314,24k,9070,1,1.856,41.49484536,3.188888889,M
1315,25k,9070,3,1.856,41.49484536,3.188888889,M
1316,26k,9070,1,1.856,41.49484536,3.188888889,M
1317,27k,9070,1,1.856,41.49484536,3.188888889,M
1318,28k,9070,1,1.856,41.49484536,3.188888889,M
1319,29k,9070,1,1.856,41.49484536,3.188888889,M
1320,30k,9070,1,1.856,41.49484536,3.188888889,M
1321,1k,9072,6,1.916030534,36.08815427,3,M
1322,2k,9072,4,1.916030534,36.08815427,3,M
1323,3k,9072,3,1.916030534,36.08815427,3,M
1324,4k,9072,3,1.916030534,36.08815427,3,M
1325,5k,9072,5,1.916030534,36.08815427,3,M
1326,6k,9072,2,1.916030534,36.08815427,3,M
1327,7k,9072,3,1.916030534,36.08815427,3,M
1328,8k,9072,5,1.916030534,36.08815427,3,M
1329,9k,9072,6,1.916030534,36.08815427,3,M
1330,10k,9072,6,1.916030534,36.08815427,3,M
1331,11k,9072,6,1.916030534,36.08815427,3,M
1332,12k,9072,6,1.916030534,36.08815427,3,M
1333,13k,9072,3,1.916030534,36.08815427,3,M
1334,14k,9072,6,1.916030534,36.08815427,3,M
1335,15k,9072,3,1.916030534,36.08815427,3,M
1336,16k,9072,2,1.916030534,36.08815427,3,M
1337,17k,9072,1,1.916030534,36.08815427,3,M
1338,18k,9072,1,1.916030534,36.08815427,3,M
1339,19k,9072,3,1.916030534,36.08815427,3,M
1340,20k,9072,5,1.916030534,36.08815427,3,M
1341,21k,9072,6,1.916030534,36.08815427,3,M
1342,22k,9072,3,1.916030534,36.08815427,3,M
1343,23k,9072,2,1.916030534,36.08815427,3,M
1344,24k,9072,6,1.916030534,36.08815427,3,M
1345,25k,9072,5,1.916030534,36.08815427,3,M
1346,26k,9072,4,1.916030534,36.08815427,3,M
1347,27k,9072,2,1.916030534,36.08815427,3,M
1348,28k,9072,1,1.916030534,36.08815427,3,M
1349,29k,9072,2,1.916030534,36.08815427,3,M
1350,30k,9072,3,1.916030534,36.08815427,3,M
1351,1k,9073,3,1.788617886,20.15706806,2.855670103,M
1352,2k,9073,1,1.788617886,20.15706806,2.855670103,M
1353,3k,9073,3,1.788617886,20.15706806,2.855670103,M
1354,4k,9073,1,1.788617886,20.15706806,2.855670103,M
1355,5k,9073,2,1.788617886,20.15706806,2.855670103,M
1356,6k,9073,1,1.788617886,20.15706806,2.855670103,M
1357,7k,9073,1,1.788617886,20.15706806,2.855670103,M
1358,8k,9073,1,1.788617886,20.15706806,2.855670103,M
1359,9k,9073,1,1.788617886,20.15706806,2.855670103,M
1360,10k,9073,1,1.788617886,20.15706806,2.855670103,M
1361,11k,9073,2,1.788617886,20.15706806,2.855670103,M
1362,12k,9073,2,1.788617886,20.15706806,2.855670103,M
1363,13k,9073,2,1.788617886,20.15706806,2.855670103,M
1364,14k,9073,5,1.788617886,20.15706806,2.855670103,M
1365,15k,9073,3,1.788617886,20.15706806,2.855670103,M
1366,16k,9073,3,1.788617886,20.15706806,2.855670103,M
1367,17k,9073,2,1.788617886,20.15706806,2.855670103,M
1368,18k,9073,1,1.788617886,20.15706806,2.855670103,M
1369,19k,9073,3,1.788617886,20.15706806,2.855670103,M
1370,20k,9073,1,1.788617886,20.15706806,2.855670103,M
1371,21k,9073,3,1.788617886,20.15706806,2.855670103,M
1372,22k,9073,4,1.788617886,20.15706806,2.855670103,M
1373,23k,9073,1,1.788617886,20.15706806,2.855670103,M
1374,24k,9073,1,1.788617886,20.15706806,2.855670103,M
1375,25k,9073,3,1.788617886,20.15706806,2.855670103,M
1376,26k,9073,1,1.788617886,20.15706806,2.855670103,M
1377,27k,9073,1,1.788617886,20.15706806,2.855670103,M
1378,28k,9073,1,1.788617886,20.15706806,2.855670103,M
1379,29k,9073,1,1.788617886,20.15706806,2.855670103,M
1380,30k,9073,1,1.788617886,20.15706806,2.855670103,M
1381,1k,9082,2,2.108333333,22.93333333,2.598214286,M
1382,2k,9082,2,2.108333333,22.93333333,2.598214286,M
1383,3k,9082,2,2.108333333,22.93333333,2.598214286,M
1384,4k,9082,4,2.108333333,22.93333333,2.598214286,M
1385,5k,9082,1,2.108333333,22.93333333,2.598214286,M
1386,6k,9082,3,2.108333333,22.93333333,2.598214286,M
1387,7k,9082,1,2.108333333,22.93333333,2.598214286,M
1388,8k,9082,3,2.108333333,22.93333333,2.598214286,M
1389,9k,9082,3,2.108333333,22.93333333,2.598214286,M
1390,10k,9082,1,2.108333333,22.93333333,2.598214286,M
1391,11k,9082,2,2.108333333,22.93333333,2.598214286,M
1392,12k,9082,3,2.108333333,22.93333333,2.598214286,M
1393,13k,9082,3,2.108333333,22.93333333,2.598214286,M
1394,14k,9082,4,2.108333333,22.93333333,2.598214286,M
1395,15k,9082,3,2.108333333,22.93333333,2.598214286,M
1396,16k,9082,3,2.108333333,22.93333333,2.598214286,M
1397,17k,9082,3,2.108333333,22.93333333,2.598214286,M
1398,18k,9082,2,2.108333333,22.93333333,2.598214286,M
1399,19k,9082,2,2.108333333,22.93333333,2.598214286,M
1400,20k,9082,1,2.108333333,22.93333333,2.598214286,M
1401,21k,9082,3,2.108333333,22.93333333,2.598214286,M
1402,22k,9082,3,2.108333333,22.93333333,2.598214286,M
1403,23k,9082,1,2.108333333,22.93333333,2.598214286,M
1404,24k,9082,2,2.108333333,22.93333333,2.598214286,M
1405,25k,9082,2,2.108333333,22.93333333,2.598214286,M
1406,26k,9082,1,2.108333333,22.93333333,2.598214286,M
1407,27k,9082,3,2.108333333,22.93333333,2.598214286,M
1408,28k,9082,1,2.108333333,22.93333333,2.598214286,M
